university_id,system,year,rank
carnegie-mellon-university,qs,2027,55
carnegie-mellon-university,usnews,2026,112
carnegie-mellon-university,the,2011,20
carnegie-mellon-university,the,2012,21
carnegie-mellon-university,the,2013,22
carnegie-mellon-university,the,2014,24
carnegie-mellon-university,the,2015,24
carnegie-mellon-university,the,2016,22
carnegie-mellon-university,the,2017,23
carnegie-mellon-university,the,2018,24
carnegie-mellon-university,the,2019,24
carnegie-mellon-university,the,2020,27
carnegie-mellon-university,the,2021,28
carnegie-mellon-university,the,2022,28
carnegie-mellon-university,the,2023,28
carnegie-mellon-university,the,2024,24
carnegie-mellon-university,the,2025,24
carnegie-mellon-university,the,2026,24
university-sydney,qs,2016,45
university-sydney,qs,2017,46
university-sydney,qs,2018,50
university-sydney,qs,2019,42
university-sydney,qs,2021,40
university-sydney,qs,2022,38
university-sydney,qs,2023,41
university-sydney,qs,2024,19
university-sydney,qs,2025,18
university-sydney,qs,2026,25
university-sydney,qs,2027,28
university-sydney,usnews,2026,31
university-sydney,the,2011,71
university-sydney,the,2012,58
university-sydney,the,2013,62
university-sydney,the,2014,72
university-sydney,the,2015,60
university-sydney,the,2016,56
university-sydney,the,2017,60
university-sydney,the,2018,61
university-sydney,the,2019,59
university-sydney,the,2020,60
university-sydney,the,2021,51
university-sydney,the,2022,58
university-sydney,the,2023,54
university-sydney,the,2024,60
university-sydney,the,2025,61
university-sydney,the,2026,53
northwestern-university,qs,2016,32
northwestern-university,qs,2017,26
northwestern-university,qs,2018,28
northwestern-university,qs,2019,34
northwestern-university,qs,2021,29
northwestern-university,qs,2022,30
northwestern-university,qs,2023,32
northwestern-university,qs,2024,47
northwestern-university,qs,2025,50
northwestern-university,qs,2026,42
northwestern-university,qs,2027,45
northwestern-university,usnews,2026,26
northwestern-university,the,2011,25
northwestern-university,the,2012,26
northwestern-university,the,2013,19
northwestern-university,the,2014,22
northwestern-university,the,2015,21
northwestern-university,the,2016,25
northwestern-university,the,2017,20
northwestern-university,the,2018,20
northwestern-university,the,2019,25
northwestern-university,the,2020,22
northwestern-university,the,2021,24
northwestern-university,the,2022,24
northwestern-university,the,2023,26
northwestern-university,the,2024,28
northwestern-university,the,2025,31
northwestern-university,the,2026,30
university-tokyo,qs,2016,39
university-tokyo,qs,2017,34
university-tokyo,qs,2018,28
university-tokyo,qs,2019,23
university-tokyo,qs,2021,24
university-tokyo,qs,2022,23
university-tokyo,qs,2023,23
university-tokyo,qs,2024,28
university-tokyo,qs,2025,32
university-tokyo,qs,2026,36
university-tokyo,qs,2027,39
university-tokyo,usnews,2026,72
university-tokyo,the,2011,26
university-tokyo,the,2012,30
university-tokyo,the,2013,27
university-tokyo,the,2014,23
university-tokyo,the,2015,23
university-tokyo,the,2016,43
university-tokyo,the,2017,39
university-tokyo,the,2018,46
university-tokyo,the,2019,42
university-tokyo,the,2020,36
university-tokyo,the,2021,36
university-tokyo,the,2022,35
university-tokyo,the,2023,39
university-tokyo,the,2024,29
university-tokyo,the,2025,28
university-tokyo,the,2026,26
mcgill-university,qs,2016,24
mcgill-university,qs,2017,30
mcgill-university,qs,2018,32
mcgill-university,qs,2019,33
mcgill-university,qs,2021,31
mcgill-university,qs,2022,27
mcgill-university,qs,2023,31
mcgill-university,qs,2024,30
mcgill-university,qs,2025,29
mcgill-university,qs,2026,27
mcgill-university,qs,2027,30
mcgill-university,usnews,2026,68
mcgill-university,the,2011,35
mcgill-university,the,2012,28
mcgill-university,the,2013,34
mcgill-university,the,2014,35
mcgill-university,the,2015,39
mcgill-university,the,2016,38
mcgill-university,the,2017,42
mcgill-university,the,2018,42
mcgill-university,the,2019,44
mcgill-university,the,2020,42
mcgill-university,the,2021,40
mcgill-university,the,2022,44
mcgill-university,the,2023,46
mcgill-university,the,2024,49
mcgill-university,the,2025,45
mcgill-university,the,2026,41
usn-nanyang-technological-university-503366,usnews,2026,27
duke-university,qs,2016,29
duke-university,qs,2017,24
duke-university,qs,2018,21
duke-university,qs,2019,26
duke-university,qs,2021,42
duke-university,qs,2022,52
duke-university,qs,2023,50
duke-university,qs,2024,57
duke-university,qs,2025,61
duke-university,qs,2026,62
duke-university,qs,2027,70
duke-university,usnews,2026,30
duke-university,the,2011,24
duke-university,the,2012,22
duke-university,the,2013,23
duke-university,the,2014,17
duke-university,the,2015,18
duke-university,the,2016,20
duke-university,the,2017,18
duke-university,the,2018,17
duke-university,the,2019,18
duke-university,the,2020,20
duke-university,the,2021,20
duke-university,the,2022,23
duke-university,the,2023,25
duke-university,the,2024,26
duke-university,the,2025,27
duke-university,the,2026,28
chinese-university-hong-kong-cuhk,qs,2019,49
chinese-university-hong-kong-cuhk,qs,2021,43
chinese-university-hong-kong-cuhk,qs,2022,39
chinese-university-hong-kong-cuhk,qs,2023,38
chinese-university-hong-kong-cuhk,qs,2024,47
chinese-university-hong-kong-cuhk,qs,2025,36
chinese-university-hong-kong-cuhk,qs,2026,32
chinese-university-hong-kong-cuhk,qs,2027,18
chinese-university-hong-kong-cuhk,usnews,2026,28
chinese-university-hong-kong-cuhk,the,2012,151
chinese-university-hong-kong-cuhk,the,2013,124
chinese-university-hong-kong-cuhk,the,2014,109
chinese-university-hong-kong-cuhk,the,2015,129
chinese-university-hong-kong-cuhk,the,2016,138
chinese-university-hong-kong-cuhk,the,2017,76
chinese-university-hong-kong-cuhk,the,2018,58
chinese-university-hong-kong-cuhk,the,2019,53
chinese-university-hong-kong-cuhk,the,2020,57
chinese-university-hong-kong-cuhk,the,2021,56
chinese-university-hong-kong-cuhk,the,2022,49
chinese-university-hong-kong-cuhk,the,2023,45
chinese-university-hong-kong-cuhk,the,2024,53
chinese-university-hong-kong-cuhk,the,2025,44
chinese-university-hong-kong-cuhk,the,2026,41
universite-psl,qs,2019,50
universite-psl,qs,2021,52
universite-psl,qs,2022,44
universite-psl,qs,2023,26
universite-psl,qs,2024,24
universite-psl,qs,2025,24
universite-psl,qs,2026,28
universite-psl,qs,2027,34
university-edinburgh,qs,2016,21
university-edinburgh,qs,2017,19
university-edinburgh,qs,2018,23
university-edinburgh,qs,2019,18
university-edinburgh,qs,2021,20
university-edinburgh,qs,2022,16
university-edinburgh,qs,2023,15
university-edinburgh,qs,2024,22
university-edinburgh,qs,2025,27
university-edinburgh,qs,2026,34
university-edinburgh,qs,2027,35
university-edinburgh,usnews,2026,41
university-edinburgh,the,2011,40
university-edinburgh,the,2012,36
university-edinburgh,the,2013,32
university-edinburgh,the,2014,39
university-edinburgh,the,2015,36
university-edinburgh,the,2016,24
university-edinburgh,the,2017,27
university-edinburgh,the,2018,27
university-edinburgh,the,2019,29
university-edinburgh,the,2020,30
university-edinburgh,the,2021,30
university-edinburgh,the,2022,30
university-edinburgh,the,2023,29
university-edinburgh,the,2024,30
university-edinburgh,the,2025,29
university-edinburgh,the,2026,29
fudan-university,qs,2016,51
fudan-university,qs,2017,43
fudan-university,qs,2018,40
fudan-university,qs,2019,44
fudan-university,qs,2021,34
fudan-university,qs,2022,31
fudan-university,qs,2023,34
fudan-university,qs,2024,50
fudan-university,qs,2025,39
fudan-university,qs,2026,30
fudan-university,qs,2027,26
fudan-university,usnews,2026,49
fudan-university,the,2012,226
fudan-university,the,2013,201
fudan-university,the,2014,201
fudan-university,the,2015,193
fudan-university,the,2016,201
fudan-university,the,2017,155
fudan-university,the,2018,116
fudan-university,the,2019,104
fudan-university,the,2020,109
fudan-university,the,2021,70
fudan-university,the,2022,60
fudan-university,the,2023,51
fudan-university,the,2024,44
fudan-university,the,2025,36
fudan-university,the,2026,36
kings-college-london,qs,2016,19
kings-college-london,qs,2017,21
kings-college-london,qs,2018,23
kings-college-london,qs,2019,31
kings-college-london,qs,2021,31
kings-college-london,qs,2022,35
kings-college-london,qs,2023,37
kings-college-london,qs,2024,40
kings-college-london,qs,2025,40
kings-college-london,qs,2026,31
kings-college-london,qs,2027,37
kings-college-london,usnews,2026,42
kings-college-london,the,2011,77
kings-college-london,the,2012,56
kings-college-london,the,2013,57
kings-college-london,the,2014,38
kings-college-london,the,2015,40
kings-college-london,the,2016,27
kings-college-london,the,2017,36
kings-college-london,the,2018,36
kings-college-london,the,2019,38
kings-college-london,the,2020,36
kings-college-london,the,2021,35
kings-college-london,the,2022,35
kings-college-london,the,2023,35
kings-college-london,the,2024,38
kings-college-london,the,2025,36
kings-college-london,the,2026,38
new-york-university-nyu,qs,2016,53
new-york-university-nyu,qs,2017,46
new-york-university-nyu,qs,2018,52
new-york-university-nyu,qs,2019,43
new-york-university-nyu,qs,2021,35
new-york-university-nyu,qs,2022,42
new-york-university-nyu,qs,2023,39
new-york-university-nyu,qs,2024,38
new-york-university-nyu,qs,2025,43
new-york-university-nyu,qs,2026,55
new-york-university-nyu,qs,2027,58
new-york-university-nyu,usnews,2026,36
new-york-university-nyu,the,2011,60
new-york-university-nyu,the,2012,44
new-york-university-nyu,the,2013,41
new-york-university-nyu,the,2014,40
new-york-university-nyu,the,2015,38
new-york-university-nyu,the,2016,30
new-york-university-nyu,the,2017,32
new-york-university-nyu,the,2018,27
new-york-university-nyu,the,2019,27
new-york-university-nyu,the,2020,29
new-york-university-nyu,the,2021,26
new-york-university-nyu,the,2022,26
new-york-university-nyu,the,2023,24
new-york-university-nyu,the,2024,27
new-york-university-nyu,the,2025,33
new-york-university-nyu,the,2026,31
australian-national-university-anu,qs,2016,19
australian-national-university-anu,qs,2017,22
australian-national-university-anu,qs,2018,20
australian-national-university-anu,qs,2019,24
australian-national-university-anu,qs,2021,31
australian-national-university-anu,qs,2022,27
australian-national-university-anu,qs,2023,30
australian-national-university-anu,qs,2024,34
australian-national-university-anu,qs,2025,30
australian-national-university-anu,qs,2026,32
australian-national-university-anu,qs,2027,29
australian-national-university-anu,usnews,2026,81
australian-national-university-anu,the,2011,43
australian-national-university-anu,the,2012,38
australian-national-university-anu,the,2013,37
australian-national-university-anu,the,2014,48
australian-national-university-anu,the,2015,45
australian-national-university-anu,the,2016,52
australian-national-university-anu,the,2017,47
australian-national-university-anu,the,2018,48
australian-national-university-anu,the,2019,49
australian-national-university-anu,the,2020,50
australian-national-university-anu,the,2021,59
australian-national-university-anu,the,2022,54
australian-national-university-anu,the,2023,62
australian-national-university-anu,the,2024,67
australian-national-university-anu,the,2025,73
australian-national-university-anu,the,2026,73
washington-university-st-louis,qs,2016,110
washington-university-st-louis,qs,2017,106
washington-university-st-louis,qs,2018,100
washington-university-st-louis,qs,2019,100
washington-university-st-louis,qs,2021,105
washington-university-st-louis,qs,2022,107
washington-university-st-louis,qs,2023,118
washington-university-st-louis,qs,2024,154
washington-university-st-louis,qs,2025,171
washington-university-st-louis,qs,2026,167
washington-university-st-louis,qs,2027,162
washington-university-st-louis,usnews,2026,32
washington-university-st-louis,the,2011,38
washington-university-st-louis,the,2012,41
washington-university-st-louis,the,2013,44
washington-university-st-louis,the,2014,42
washington-university-st-louis,the,2015,42
washington-university-st-louis,the,2016,60
washington-university-st-louis,the,2017,57
washington-university-st-louis,the,2018,50
washington-university-st-louis,the,2019,54
washington-university-st-louis,the,2020,52
washington-university-st-louis,the,2021,50
washington-university-st-louis,the,2022,51
washington-university-st-louis,the,2023,57
washington-university-st-louis,the,2024,68
washington-university-st-louis,the,2025,69
washington-university-st-louis,the,2026,67
usn-swiss-federal-institute-of-technology-zurich-502241,usnews,2026,33
the-lmu-munich,the,2011,61
the-lmu-munich,the,2012,45
the-lmu-munich,the,2013,48
the-lmu-munich,the,2014,55
the-lmu-munich,the,2015,29
the-lmu-munich,the,2016,29
the-lmu-munich,the,2017,30
the-lmu-munich,the,2018,34
the-lmu-munich,the,2019,32
the-lmu-munich,the,2020,32
the-lmu-munich,the,2021,32
the-lmu-munich,the,2022,32
the-lmu-munich,the,2023,33
the-lmu-munich,the,2024,38
the-lmu-munich,the,2025,38
the-lmu-munich,the,2026,34
university-manchester,qs,2016,33
university-manchester,qs,2017,29
university-manchester,qs,2018,34
university-manchester,qs,2019,29
university-manchester,qs,2021,27
university-manchester,qs,2022,27
university-manchester,qs,2023,28
university-manchester,qs,2024,32
university-manchester,qs,2025,34
university-manchester,qs,2026,35
university-manchester,qs,2027,40
university-manchester,usnews,2026,68
university-manchester,the,2011,87
university-manchester,the,2012,48
university-manchester,the,2013,49
university-manchester,the,2014,58
university-manchester,the,2015,52
university-manchester,the,2016,56
university-manchester,the,2017,55
university-manchester,the,2018,54
university-manchester,the,2019,57
university-manchester,the,2020,55
university-manchester,the,2021,51
university-manchester,the,2022,50
university-manchester,the,2023,54
university-manchester,the,2024,51
university-manchester,the,2025,53
university-manchester,the,2026,56
